Exchange Date,Close,Net,%Chg,Open,Low,High,O-C,H-L
26-Jun-2015,"2,101.49",-0.82,-0.04%,"2,102.62","2,095.38","2,108.92",-1.13,13.54
25-Jun-2015,"2,102.31",-6.27,-0.30%,"2,109.96","2,101.78","2,116.04",-7.65,14.26
24-Jun-2015,"2,108.58",-15.62,-0.74%,"2,123.65","2,108.58","2,125.10",-15.07,16.52
23-Jun-2015,"2,124.20",+1.35,+0.06%,"2,123.16","2,119.89","2,128.03",1.04,8.14
22-Jun-2015,"2,122.85",+12.86,+0.61%,"2,112.50","2,112.50","2,129.87",10.35,17.37
19-Jun-2015,"2,109.99",-11.25,-0.53%,"2,121.06","2,109.45","2,121.64",-11.07,12.19
18-Jun-2015,"2,121.24",+20.80,+0.99%,"2,101.58","2,101.58","2,126.65",19.66,25.07
17-Jun-2015,"2,100.44",+4.15,+0.20%,"2,097.40","2,088.86","2,106.79",3.04,17.93
16-Jun-2015,"2,096.29",+11.86,+0.57%,"2,084.26","2,082.10","2,097.40",12.03,15.30
15-Jun-2015,"2,084.43",-9.68,-0.46%,"2,091.34","2,072.49","2,091.34",-6.91,18.85
12-Jun-2015,"2,094.11",-14.75,-0.70%,"2,107.43","2,091.33","2,107.43",-13.32,16.10
11-Jun-2015,"2,108.86",+3.66,+0.17%,"2,106.24","2,106.24","2,115.02",2.62,8.78
10-Jun-2015,"2,105.20",+25.05,+1.20%,"2,081.12","2,081.12","2,108.50",24.08,27.38
09-Jun-2015,"2,080.15",+0.87,+0.04%,"2,079.07","2,072.14","2,085.62",1.08,13.48
08-Jun-2015,"2,079.28",-13.55,-0.65%,"2,092.34","2,079.11","2,093.01",-13.06,13.90
05-Jun-2015,"2,092.83",-3.01,-0.14%,"2,095.09","2,085.67","2,100.99",-2.26,15.32
04-Jun-2015,"2,095.84",-18.23,-0.86%,"2,112.35","2,093.23","2,112.89",-16.51,19.66
03-Jun-2015,"2,114.07",+4.47,+0.21%,"2,110.64","2,109.61","2,121.92",3.43,12.31
02-Jun-2015,"2,109.60",-2.13,-0.10%,"2,110.41","2,099.14","2,117.59",-0.81,18.45
01-Jun-2015,"2,111.73",+4.34,+0.21%,"2,108.64","2,102.54","2,119.15",3.09,16.61
29-May-2015,"2,107.39",-13.40,-0.63%,"2,120.66","2,104.89","2,120.66",-13.27,15.77
28-May-2015,"2,120.79",-2.69,-0.13%,"2,122.27","2,112.86","2,122.27",-1.48,9.41
27-May-2015,"2,123.48",+19.28,+0.92%,"2,105.13","2,105.13","2,126.22",18.35,21.09
26-May-2015,"2,104.20",-21.86,-1.03%,"2,125.34","2,099.18","2,125.34",-21.14,26.16
22-May-2015,"2,126.06",-4.76,-0.22%,"2,130.36","2,126.06","2,132.15",-4.30,6.09
21-May-2015,"2,130.82",+4.97,+0.23%,"2,125.55","2,122.95","2,134.28",5.27,11.33
20-May-2015,"2,125.85",-1.98,-0.09%,"2,127.79","2,122.59","2,134.72",-1.94,12.13
19-May-2015,"2,127.83",-1.37,-0.06%,"2,129.45","2,124.50","2,133.02",-1.62,8.52
18-May-2015,"2,129.20",+6.47,+0.30%,"2,121.30","2,120.01","2,131.78",7.90,11.77
15-May-2015,"2,122.73",+1.63,+0.08%,"2,122.07","2,116.79","2,123.89",0.66,7.10
14-May-2015,"2,121.10",+22.62,+1.08%,"2,100.43","2,100.43","2,121.45",20.67,21.02
13-May-2015,"2,098.48",-0.64,-0.03%,"2,099.62","2,096.04","2,110.19",-1.14,14.15
12-May-2015,"2,099.12",-6.21,-0.29%,"2,102.87","2,085.57","2,105.06",-3.75,19.49
11-May-2015,"2,105.33",-10.77,-0.51%,"2,115.56","2,104.58","2,117.69",-10.23,13.11
08-May-2015,"2,116.10",+28.10,+1.35%,"2,092.13","2,092.13","2,117.66",23.97,25.53
07-May-2015,"2,088.00",+7.85,+0.38%,"2,079.96","2,074.99","2,092.90",8.04,17.91
06-May-2015,"2,080.15",-9.31,-0.45%,"2,091.26","2,067.93","2,098.42",-11.11,30.49
05-May-2015,"2,089.46",-25.03,-1.18%,"2,112.63","2,088.46","2,115.24",-23.17,26.78
04-May-2015,"2,114.49",+6.20,+0.29%,"2,110.23","2,110.23","2,120.95",4.26,10.72
01-May-2015,"2,108.29",+22.78,+1.09%,"2,087.38","2,087.38","2,108.41",20.91,21.03
30-Apr-2015,"2,085.51",-21.34,-1.01%,"2,105.52","2,077.59","2,105.52",-20.01,27.93
29-Apr-2015,"2,106.85",-7.91,-0.37%,"2,112.49","2,097.41","2,113.65",-5.64,16.24
28-Apr-2015,"2,114.76",+5.84,+0.28%,"2,108.35","2,094.89","2,116.09",6.41,21.20
27-Apr-2015,"2,108.92",-8.77,-0.41%,"2,119.29","2,107.04","2,125.92",-10.37,18.88
24-Apr-2015,"2,117.69",+4.76,+0.23%,"2,112.80","2,112.80","2,120.92",4.89,8.12
23-Apr-2015,"2,112.93",+4.97,+0.24%,"2,107.21","2,103.19","2,120.49",5.72,17.30
22-Apr-2015,"2,107.96",+10.67,+0.51%,"2,098.27","2,091.05","2,109.98",9.69,18.93
21-Apr-2015,"2,097.29",-3.11,-0.15%,"2,102.82","2,094.38","2,109.64",-5.53,15.26
20-Apr-2015,"2,100.40",+19.22,+0.92%,"2,084.11","2,084.11","2,103.94",16.29,19.83
17-Apr-2015,"2,081.18",-23.81,-1.13%,"2,102.58","2,072.37","2,102.58",-21.40,30.21
16-Apr-2015,"2,104.99",-1.64,-0.08%,"2,105.96","2,100.02","2,111.30",-0.97,11.28
15-Apr-2015,"2,106.63",+10.79,+0.51%,"2,097.82","2,097.82","2,111.91",8.81,14.09
14-Apr-2015,"2,095.84",+3.41,+0.16%,"2,092.28","2,083.24","2,098.62",3.56,15.38
13-Apr-2015,"2,092.43",-9.63,-0.46%,"2,102.03","2,092.33","2,107.65",-9.60,15.32
10-Apr-2015,"2,102.06",+10.88,+0.52%,"2,091.51","2,091.51","2,102.61",10.55,11.10
09-Apr-2015,"2,091.18",+9.28,+0.45%,"2,081.29","2,074.29","2,093.31",9.89,19.02
08-Apr-2015,"2,081.90",+5.57,+0.27%,"2,076.94","2,073.30","2,086.69",4.96,13.39
07-Apr-2015,"2,076.33",-4.29,-0.21%,"2,080.79","2,076.10","2,089.81",-4.46,13.71
06-Apr-2015,"2,080.62",+13.66,+0.66%,"2,064.87","2,056.52","2,086.99",15.75,30.47
02-Apr-2015,"2,066.96",+7.27,+0.35%,"2,060.03","2,057.32","2,072.17",6.93,14.85
01-Apr-2015,"2,059.69",-8.20,-0.40%,"2,067.63","2,048.38","2,067.63",-7.94,19.25
31-Mar-2015,"2,067.89",-18.35,-0.88%,"2,084.05","2,067.04","2,084.05",-16.16,17.01
30-Mar-2015,"2,086.24",+25.22,+1.22%,"2,064.11","2,064.11","2,088.97",22.13,24.86
27-Mar-2015,"2,061.02",+4.87,+0.24%,"2,055.78","2,052.96","2,062.83",5.24,9.87
26-Mar-2015,"2,056.15",-4.90,-0.24%,"2,059.94","2,045.50","2,067.15",-3.79,21.65
25-Mar-2015,"2,061.05",-30.45,-1.46%,"2,093.10","2,061.05","2,097.43",-32.05,36.38
24-Mar-2015,"2,091.50",-12.92,-0.61%,"2,103.94","2,091.50","2,107.63",-12.44,16.13
23-Mar-2015,"2,104.42",-3.68,-0.17%,"2,107.99","2,104.42","2,114.86",-3.57,10.44
20-Mar-2015,"2,108.10",+18.83,+0.90%,"2,090.32","2,090.32","2,113.92",17.78,23.60
19-Mar-2015,"2,089.27",-10.23,-0.49%,"2,098.69","2,085.56","2,098.69",-9.42,13.13
18-Mar-2015,"2,099.50",+25.22,+1.22%,"2,072.84","2,061.23","2,106.85",26.66,45.62
17-Mar-2015,"2,074.28",-6.91,-0.33%,"2,080.59","2,065.08","2,080.59",-6.31,15.51
16-Mar-2015,"2,081.19",+27.79,+1.35%,"2,055.35","2,055.35","2,081.41",25.84,26.06
13-Mar-2015,"2,053.40",-12.55,-0.61%,"2,064.56","2,041.17","2,064.56",-11.16,23.39
12-Mar-2015,"2,065.95",+25.71,+1.26%,"2,041.10","2,041.10","2,066.41",24.85,25.31
11-Mar-2015,"2,040.24",-3.92,-0.19%,"2,044.69","2,039.69","2,050.08",-4.45,10.39
10-Mar-2015,"2,044.16",-35.27,-1.70%,"2,076.14","2,044.16","2,076.14",-31.98,31.98
09-Mar-2015,"2,079.43",+8.17,+0.39%,"2,072.25","2,072.21","2,083.49",7.18,11.28
06-Mar-2015,"2,071.26",-29.78,-1.42%,"2,100.91","2,067.27","2,100.91",-29.65,33.64
05-Mar-2015,"2,101.04",+2.51,+0.12%,"2,098.54","2,095.22","2,104.25",2.50,9.03
04-Mar-2015,"2,098.53",-9.25,-0.44%,"2,107.72","2,087.62","2,107.72",-9.19,20.10
03-Mar-2015,"2,107.78",-9.61,-0.45%,"2,115.76","2,098.26","2,115.76",-7.98,17.50
02-Mar-2015,"2,117.39",+12.89,+0.61%,"2,105.23","2,104.50","2,117.52",12.16,13.02
27-Feb-2015,"2,104.50",-6.24,-0.30%,"2,110.88","2,103.75","2,112.74",-6.38,8.99
26-Feb-2015,"2,110.74",-3.12,-0.15%,"2,113.91","2,103.76","2,113.91",-3.17,10.15
25-Feb-2015,"2,113.86",-1.62,-0.08%,"2,115.30","2,109.89","2,119.59",-1.44,9.70
24-Feb-2015,"2,115.48",+5.82,+0.28%,"2,109.10","2,105.87","2,117.94",6.38,12.07
23-Feb-2015,"2,109.66",-0.64,-0.03%,"2,109.83","2,103.00","2,110.05",-0.17,7.05
20-Feb-2015,"2,110.30",+12.85,+0.61%,"2,097.65","2,085.44","2,110.61",12.65,25.17
19-Feb-2015,"2,097.45",-2.23,-0.11%,"2,099.25","2,090.79","2,102.13",-1.80,11.34
18-Feb-2015,"2,099.68",-0.66,-0.03%,"2,099.16","2,092.15","2,100.23",0.52,8.08
17-Feb-2015,"2,100.34",+3.35,+0.16%,"2,096.47","2,089.80","2,101.30",3.87,11.50
13-Feb-2015,"2,096.99",+8.51,+0.41%,"2,088.78","2,086.70","2,097.03",8.21,10.33
12-Feb-2015,"2,088.48",+19.95,+0.96%,"2,069.98","2,069.98","2,088.53",18.50,18.55
11-Feb-2015,"2,068.53",-0.06,-0.00%,"2,068.55","2,057.99","2,073.48",-0.02,15.49
10-Feb-2015,"2,068.59",+21.85,+1.07%,"2,049.38","2,048.62","2,070.86",19.21,22.24
09-Feb-2015,"2,046.74",-8.73,-0.42%,"2,053.47","2,041.88","2,056.16",-6.73,14.28
06-Feb-2015,"2,055.47",-7.05,-0.34%,"2,062.28","2,049.97","2,072.40",-6.81,22.43
05-Feb-2015,"2,062.52",+21.01,+1.03%,"2,043.45","2,043.45","2,063.55",19.07,20.10
04-Feb-2015,"2,041.51",-8.52,-0.42%,"2,048.86","2,036.72","2,054.74",-7.35,18.02
03-Feb-2015,"2,050.03",+29.18,+1.44%,"2,022.71","2,022.71","2,050.30",27.32,27.59
02-Feb-2015,"2,020.85",+25.86,+1.30%,"1,996.67","1,980.90","2,021.66",24.18,40.76
30-Jan-2015,"1,994.99",-26.26,-1.30%,"2,019.35","1,993.38","2,023.32",-24.36,29.94
29-Jan-2015,"2,021.25",+19.09,+0.95%,"2,002.45","1,989.18","2,024.64",18.80,35.46
28-Jan-2015,"2,002.16",-27.39,-1.35%,"2,032.34","2,001.49","2,042.49",-30.18,41.00
27-Jan-2015,"2,029.55",-27.54,-1.34%,"2,047.86","2,019.91","2,047.86",-18.31,27.95
26-Jan-2015,"2,057.09",+5.27,+0.26%,"2,050.42","2,040.97","2,057.62",6.67,16.65
23-Jan-2015,"2,051.82",-11.33,-0.55%,"2,062.98","2,050.54","2,062.98",-11.16,12.44
22-Jan-2015,"2,063.15",+31.03,+1.53%,"2,034.30","2,026.38","2,064.62",28.85,38.24
21-Jan-2015,"2,032.12",+9.57,+0.47%,"2,020.19","2,012.04","2,038.29",11.93,26.25
20-Jan-2015,"2,022.55",+3.13,+0.15%,"2,020.76","2,004.49","2,028.94",1.79,24.45
16-Jan-2015,"2,019.42",+26.75,+1.34%,"1,992.25","1,988.12","2,020.46",27.17,32.34
15-Jan-2015,"1,992.67",-18.60,-0.92%,"2,013.75","1,991.47","2,021.35",-21.08,29.88
14-Jan-2015,"2,011.27",-11.76,-0.58%,"2,018.40","1,988.44","2,018.40",-7.13,29.96
13-Jan-2015,"2,023.03",-5.23,-0.26%,"2,031.58","2,008.25","2,056.93",-8.55,48.68
12-Jan-2015,"2,028.26",-16.55,-0.81%,"2,046.13","2,022.58","2,049.30",-17.87,26.72
09-Jan-2015,"2,044.81",-17.33,-0.84%,"2,063.45","2,038.33","2,064.43",-18.64,26.10
08-Jan-2015,"2,062.14",+36.24,+1.79%,"2,030.61","2,030.61","2,064.08",31.53,33.47
07-Jan-2015,"2,025.90",+23.29,+1.16%,"2,005.55","2,005.55","2,029.61",20.35,24.06
06-Jan-2015,"2,002.61",-17.97,-0.89%,"2,022.15","1,992.44","2,030.25",-19.54,37.81
05-Jan-2015,"2,020.58",-37.62,-1.83%,"2,054.44","2,017.34","2,054.44",-33.86,37.10
02-Jan-2015,"2,058.20",-0.70,-0.03%,"2,058.90","2,046.04","2,072.36",-0.70,26.32
31-Dec-2014,"2,058.90",-21.45,-1.03%,"2,082.11","2,057.94","2,085.58",-23.21,27.64
30-Dec-2014,"2,080.35",-10.22,-0.49%,"2,088.49","2,079.53","2,088.49",-8.14,8.96
29-Dec-2014,"2,090.57",+1.80,+0.09%,"2,087.63","2,085.75","2,093.55",2.94,7.80
26-Dec-2014,"2,088.77",+6.89,+0.33%,"2,084.30","2,084.30","2,092.70",4.47,8.40
24-Dec-2014,"2,081.88",-0.29,-0.01%,"2,083.25","2,081.86","2,087.56",-1.37,5.70
23-Dec-2014,"2,082.17",+3.63,+0.17%,"2,081.48","2,079.77","2,086.73",0.69,6.96
22-Dec-2014,"2,078.54",+7.89,+0.38%,"2,069.28","2,069.28","2,078.76",9.26,9.48
19-Dec-2014,"2,070.65",+9.42,+0.46%,"2,061.04","2,061.03","2,077.85",9.61,16.82
18-Dec-2014,"2,061.23",+48.34,+2.40%,"2,018.98","2,018.98","2,061.23",42.25,42.25
17-Dec-2014,"2,012.89",+40.15,+2.04%,"1,973.77","1,973.77","2,016.75",39.12,42.98
16-Dec-2014,"1,972.74",-16.89,-0.85%,"1,986.71","1,972.56","2,016.89",-13.97,44.33
15-Dec-2014,"1,989.63",-12.70,-0.63%,"2,005.03","1,982.26","2,018.69",-15.40,36.43
12-Dec-2014,"2,002.33",-33.00,-1.62%,"2,030.36","2,002.33","2,032.25",-28.03,29.92
11-Dec-2014,"2,035.33",+9.19,+0.45%,"2,027.92","2,027.92","2,055.53",7.41,27.61
10-Dec-2014,"2,026.14",-33.68,-1.64%,"2,058.86","2,024.26","2,058.86",-32.72,34.60
09-Dec-2014,"2,059.82",-0.49,-0.02%,"2,056.55","2,034.17","2,060.60",3.27,26.43
08-Dec-2014,"2,060.31",-15.06,-0.73%,"2,074.84","2,054.27","2,075.78",-14.53,21.51
05-Dec-2014,"2,075.37",+3.45,+0.17%,"2,072.78","2,070.81","2,079.47",2.59,8.66
04-Dec-2014,"2,071.92",-2.41,-0.12%,"2,073.64","2,062.34","2,077.34",-1.72,15.00
03-Dec-2014,"2,074.33",+7.78,+0.38%,"2,067.45","2,066.65","2,076.28",6.88,9.63
02-Dec-2014,"2,066.55",+13.11,+0.64%,"2,053.77","2,053.77","2,068.77",12.78,15.00
01-Dec-2014,"2,053.44",-14.12,-0.68%,"2,065.78","2,049.57","2,065.78",-12.34,16.21
28-Nov-2014,"2,067.56",-5.27,-0.25%,"2,074.78","2,065.06","2,075.76",-7.22,10.70
26-Nov-2014,"2,072.83",+5.80,+0.28%,"2,067.36","2,066.62","2,073.29",5.47,6.67
25-Nov-2014,"2,067.03",-2.38,-0.12%,"2,070.15","2,064.75","2,074.21",-3.12,9.46
24-Nov-2014,"2,069.41",+5.91,+0.29%,"2,065.07","2,065.07","2,070.17",4.34,5.10
21-Nov-2014,"2,063.50",+10.75,+0.52%,"2,057.46","2,056.75","2,071.46",6.04,14.71
20-Nov-2014,"2,052.75",+4.03,+0.20%,"2,045.87","2,040.49","2,053.84",6.88,13.35
19-Nov-2014,"2,048.72",-3.08,-0.15%,"2,051.16","2,040.37","2,052.14",-2.44,11.77
18-Nov-2014,"2,051.80",+10.48,+0.51%,"2,041.48","2,041.48","2,056.08",10.32,14.60
17-Nov-2014,"2,041.32",+1.50,+0.07%,"2,038.29","2,034.46","2,043.07",3.03,8.61
14-Nov-2014,"2,039.82",+0.49,+0.02%,"2,039.74","2,035.20","2,042.22",0.08,7.02
13-Nov-2014,"2,039.33",+1.08,+0.05%,"2,039.21","2,030.44","2,046.18",0.12,15.74
12-Nov-2014,"2,038.25",-1.43,-0.07%,"2,037.75","2,031.95","2,040.33",0.50,8.38
11-Nov-2014,"2,039.68",+1.42,+0.07%,"2,038.20","2,035.28","2,041.28",1.48,6.00
10-Nov-2014,"2,038.26",+6.34,+0.31%,"2,032.01","2,030.17","2,038.70",6.25,8.53
07-Nov-2014,"2,031.92",+0.71,+0.03%,"2,032.36","2,025.07","2,034.26",-0.44,9.19
06-Nov-2014,"2,031.21",+7.64,+0.38%,"2,023.33","2,015.86","2,031.61",7.88,15.75
05-Nov-2014,"2,023.57",+11.47,+0.57%,"2,015.29","2,014.42","2,023.77",8.28,9.35
04-Nov-2014,"2,012.10",-5.71,-0.28%,"2,015.81","2,001.01","2,015.98",-3.71,14.97
03-Nov-2014,"2,017.81",-0.24,-0.01%,"2,018.21","2,013.68","2,024.46",-0.40,10.78
31-Oct-2014,"2,018.05",+23.40,+1.17%,"2,001.20","2,001.20","2,018.19",16.85,16.99
30-Oct-2014,"1,994.65",+12.35,+0.62%,"1,979.49","1,974.75","1,999.40",15.16,24.65
29-Oct-2014,"1,982.30",-2.75,-0.14%,"1,983.29","1,969.04","1,991.40",-0.99,22.36
28-Oct-2014,"1,985.05",+23.42,+1.19%,"1,964.14","1,964.14","1,985.05",20.91,20.91
27-Oct-2014,"1,961.63",-2.95,-0.15%,"1,962.97","1,951.37","1,964.64",-1.34,13.27
24-Oct-2014,"1,964.58",+13.76,+0.71%,"1,951.59","1,946.27","1,965.27",12.99,19.00
23-Oct-2014,"1,950.82",+23.71,+1.23%,"1,931.02","1,931.02","1,961.95",19.80,30.93
22-Oct-2014,"1,927.11",-14.17,-0.73%,"1,941.29","1,926.83","1,949.31",-14.18,22.48
21-Oct-2014,"1,941.28",+37.27,+1.96%,"1,909.38","1,909.38","1,942.45",31.90,33.07
20-Oct-2014,"1,904.01",+17.25,+0.91%,"1,885.62","1,882.30","1,905.03",18.39,22.73
17-Oct-2014,"1,886.76",+24.00,+1.29%,"1,864.91","1,864.91","1,898.16",21.85,33.25
16-Oct-2014,"1,862.76",+0.27,+0.01%,"1,855.95","1,835.02","1,876.01",6.81,40.99
15-Oct-2014,"1,862.49",-15.21,-0.81%,"1,874.18","1,820.66","1,874.18",-11.69,53.52
14-Oct-2014,"1,877.70",+2.96,+0.16%,"1,877.11","1,871.79","1,898.71",0.59,26.92
13-Oct-2014,"1,874.74",-31.39,-1.65%,"1,905.65","1,874.14","1,912.09",-30.91,37.95
10-Oct-2014,"1,906.13",-22.08,-1.15%,"1,925.63","1,906.05","1,936.98",-19.50,30.93
09-Oct-2014,"1,928.21",-40.68,-2.07%,"1,967.68","1,927.56","1,967.68",-39.47,40.12
08-Oct-2014,"1,968.89",+33.79,+1.75%,"1,935.55","1,925.25","1,970.36",33.34,45.11
07-Oct-2014,"1,935.10",-29.72,-1.51%,"1,962.36","1,934.87","1,962.36",-27.26,27.49
06-Oct-2014,"1,964.82",-3.08,-0.16%,"1,970.01","1,958.43","1,977.84",-5.19,19.41
03-Oct-2014,"1,967.90",+21.73,+1.12%,"1,948.12","1,948.12","1,971.19",19.78,23.07
02-Oct-2014,"1,946.17",+0.01,+0.00%,"1,945.83","1,926.03","1,952.32",0.34,26.29
01-Oct-2014,"1,946.16",-26.13,-1.32%,"1,971.44","1,941.72","1,971.44",-25.28,29.72
30-Sep-2014,"1,972.29",-5.51,-0.28%,"1,978.21","1,968.96","1,985.17",-5.92,16.21
29-Sep-2014,"1,977.80",-5.05,-0.25%,"1,978.96","1,964.04","1,981.28",-1.16,17.24
26-Sep-2014,"1,982.85",+16.86,+0.86%,"1,966.22","1,966.22","1,986.37",16.63,20.15
25-Sep-2014,"1,965.99",-32.31,-1.62%,"1,997.32","1,965.99","1,997.32",-31.33,31.33
24-Sep-2014,"1,998.30",+15.53,+0.78%,"1,983.34","1,978.63","1,999.79",14.96,21.16
23-Sep-2014,"1,982.77",-11.52,-0.58%,"1,992.78","1,982.77","1,995.41",-10.01,12.64
22-Sep-2014,"1,994.29",-16.11,-0.80%,"2,009.08","1,991.01","2,009.08",-14.79,18.07
19-Sep-2014,"2,010.40",-0.96,-0.05%,"2,012.74","2,006.59","2,019.26",-2.34,12.67
18-Sep-2014,"2,011.36",+9.79,+0.49%,"2,003.07","2,003.07","2,012.34",8.29,9.27
17-Sep-2014,"2,001.57",+2.59,+0.13%,"1,999.30","1,993.29","2,010.74",2.27,17.45
16-Sep-2014,"1,998.98",+14.85,+0.75%,"1,981.93","1,979.06","2,002.28",17.05,23.22
15-Sep-2014,"1,984.13",-1.41,-0.07%,"1,986.04","1,978.48","1,987.18",-1.91,8.70
12-Sep-2014,"1,985.54",-11.91,-0.60%,"1,996.74","1,980.26","1,996.74",-11.20,16.48
11-Sep-2014,"1,997.45",+1.76,+0.09%,"1,992.85","1,985.93","1,997.65",4.60,11.72
10-Sep-2014,"1,995.69",+7.25,+0.36%,"1,988.41","1,982.99","1,996.66",7.28,13.67
09-Sep-2014,"1,988.44",-13.10,-0.65%,"2,000.73","1,984.61","2,001.01",-12.29,16.40
08-Sep-2014,"2,001.54",-6.17,-0.31%,"2,007.17","1,995.60","2,007.17",-5.63,11.57
05-Sep-2014,"2,007.71",+10.06,+0.50%,"1,998.00","1,990.10","2,007.71",9.71,17.61
04-Sep-2014,"1,997.65",-3.07,-0.15%,"2,001.67","1,992.54","2,011.17",-4.02,18.63
03-Sep-2014,"2,000.72",-1.56,-0.08%,"2,003.57","1,998.14","2,009.28",-2.85,11.14
02-Sep-2014,"2,002.28",-1.09,-0.05%,"2,004.07","1,994.85","2,006.12",-1.79,11.27
29-Aug-2014,"2,003.37",+6.63,+0.33%,"1,998.45","1,994.65","2,003.38",4.92,8.73
28-Aug-2014,"1,996.74",-3.38,-0.17%,"1,997.42","1,990.52","1,998.55",-0.68,8.03
27-Aug-2014,"2,000.12",+0.10,+0.01%,"2,000.54","1,996.20","2,002.14",-0.42,5.94
26-Aug-2014,"2,000.02",+2.10,+0.11%,"1,998.59","1,998.59","2,005.04",1.43,6.45
25-Aug-2014,"1,997.92",+9.52,+0.48%,"1,991.74","1,991.74","2,001.95",6.18,10.21
22-Aug-2014,"1,988.40",-3.97,-0.20%,"1,992.60","1,984.76","1,993.54",-4.20,8.78
21-Aug-2014,"1,992.37",+5.86,+0.29%,"1,986.82","1,986.82","1,994.76",5.55,7.94
20-Aug-2014,"1,986.51",+4.91,+0.25%,"1,980.46","1,977.68","1,988.57",6.05,10.89
19-Aug-2014,"1,981.60",+9.86,+0.50%,"1,972.73","1,972.73","1,982.57",8.87,9.84
18-Aug-2014,"1,971.74",+16.68,+0.85%,"1,958.36","1,958.36","1,971.99",13.38,13.63
15-Aug-2014,"1,955.06",-0.12,-0.01%,"1,958.87","1,941.50","1,964.04",-3.81,22.54
14-Aug-2014,"1,955.18",+8.46,+0.43%,"1,947.41","1,947.41","1,955.23",7.77,7.82
13-Aug-2014,"1,946.72",+12.97,+0.67%,"1,935.60","1,935.60","1,948.41",11.12,12.81
12-Aug-2014,"1,933.75",-3.17,-0.16%,"1,935.73","1,928.29","1,939.65",-1.98,11.36
11-Aug-2014,"1,936.92",+5.33,+0.28%,"1,933.43","1,933.43","1,944.90",3.49,11.47
08-Aug-2014,"1,931.59",+22.02,+1.15%,"1,910.35","1,909.01","1,932.38",21.24,23.37
07-Aug-2014,"1,909.57",-10.67,-0.56%,"1,923.03","1,904.78","1,928.89",-13.46,24.11
06-Aug-2014,"1,920.24",+0.03,+0.00%,"1,917.29","1,911.45","1,927.91",2.95,16.46
05-Aug-2014,"1,920.21",-18.78,-0.97%,"1,936.34","1,913.77","1,936.34",-16.13,22.57
04-Aug-2014,"1,938.99",+13.84,+0.72%,"1,926.62","1,921.20","1,942.92",12.37,21.72
01-Aug-2014,"1,925.15",-5.52,-0.29%,"1,929.80","1,916.37","1,937.35",-4.65,20.98
31-Jul-2014,"1,930.67",-39.40,-2.00%,"1,965.14","1,930.67","1,965.14",-34.47,34.47
30-Jul-2014,"1,970.07",+0.12,+0.01%,"1,973.21","1,962.42","1,978.90",-3.14,16.48
29-Jul-2014,"1,969.95",-8.96,-0.45%,"1,980.03","1,969.95","1,984.85",-10.08,14.90
28-Jul-2014,"1,978.91",+0.57,+0.03%,"1,978.25","1,967.31","1,981.52",0.66,14.21
25-Jul-2014,"1,978.34",-9.64,-0.48%,"1,984.60","1,974.37","1,984.60",-6.26,10.23
24-Jul-2014,"1,987.98",+0.97,+0.05%,"1,988.07","1,985.79","1,991.39",-0.09,5.60
23-Jul-2014,"1,987.01",+3.48,+0.18%,"1,985.32","1,982.44","1,989.23",1.69,6.79
22-Jul-2014,"1,983.53",+9.90,+0.50%,"1,975.65","1,975.65","1,986.24",7.88,10.59
21-Jul-2014,"1,973.63",-4.59,-0.23%,"1,976.93","1,965.77","1,976.93",-3.30,11.16
18-Jul-2014,"1,978.22",+20.10,+1.03%,"1,961.54","1,960.82","1,979.91",16.68,19.09
17-Jul-2014,"1,958.12",-23.45,-1.18%,"1,979.75","1,955.59","1,981.80",-21.63,26.21
16-Jul-2014,"1,981.57",+8.29,+0.42%,"1,976.35","1,975.67","1,983.94",5.22,8.27
15-Jul-2014,"1,973.28",-3.82,-0.19%,"1,977.36","1,965.34","1,982.52",-4.08,17.18
14-Jul-2014,"1,977.10",+9.53,+0.48%,"1,969.86","1,969.86","1,979.85",7.24,9.99
11-Jul-2014,"1,967.57",+2.89,+0.15%,"1,965.76","1,959.63","1,968.67",1.81,9.04
10-Jul-2014,"1,964.68",-8.15,-0.41%,"1,966.67","1,952.86","1,969.84",-1.99,16.98
09-Jul-2014,"1,972.83",+9.12,+0.46%,"1,965.10","1,965.10","1,974.15",7.73,9.05
08-Jul-2014,"1,963.71",-13.94,-0.70%,"1,976.39","1,959.46","1,976.39",-12.68,16.93
07-Jul-2014,"1,977.65",-7.79,-0.39%,"1,984.22","1,974.88","1,984.22",-6.57,9.34
03-Jul-2014,"1,985.44",+10.82,+0.55%,"1,975.88","1,975.88","1,985.59",9.56,9.71
02-Jul-2014,"1,974.62",+1.30,+0.07%,"1,973.06","1,972.58","1,976.67",1.56,4.09
01-Jul-2014,"1,973.32",+13.09,+0.67%,"1,962.29","1,962.29","1,978.58",11.03,16.29
30-Jun-2014,"1,960.23",-0.73,-0.04%,"1,960.79","1,958.22","1,964.24",-0.56,6.02
27-Jun-2014,"1,960.96",+3.74,+0.19%,"1,956.56","1,952.18","1,961.47",4.40,9.29
26-Jun-2014,"1,957.22",-2.31,-0.12%,"1,959.89","1,944.69","1,959.89",-2.67,15.20
25-Jun-2014,"1,959.53",+9.55,+0.49%,"1,949.27","1,947.49","1,960.83",10.26,13.34
24-Jun-2014,"1,949.98",-12.63,-0.64%,"1,961.97","1,948.34","1,968.17",-11.99,19.83
23-Jun-2014,"1,962.61",-0.26,-0.01%,"1,962.92","1,958.89","1,963.74",-0.31,4.85
20-Jun-2014,"1,962.87",+3.39,+0.17%,"1,960.45","1,959.17","1,963.91",2.42,4.74
