"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 30, 1994","393.85","391.22","396.48","391.22","-","0.67%"
"Sep 29, 1994","391.22","391.97","392.22","388.43","-","-0.19%"
"Sep 28, 1994","391.97","389.33","393.83","389.33","-","0.68%"
"Sep 27, 1994","389.33","388.90","389.92","387.12","-","0.11%"
"Sep 26, 1994","388.90","390.18","390.27","386.11","-","-0.33%"
"Sep 23, 1994","390.20","393.55","395.22","389.67","-","-0.85%"
"Sep 22, 1994","393.55","393.71","396.26","391.53","-","-0.04%"
"Sep 21, 1994","393.71","396.85","397.64","388.95","-","-0.79%"
"Sep 20, 1994","396.85","403.96","403.96","396.84","-","-1.74%"
"Sep 19, 1994","403.88","404.47","406.79","403.88","-","-0.15%"
"Sep 16, 1994","404.47","407.10","407.10","401.79","-","-0.65%"
"Sep 15, 1994","407.10","397.79","407.10","397.43","-","2.34%"
"Sep 14, 1994","397.79","396.69","398.22","394.50","-","0.28%"
"Sep 13, 1994","396.69","391.67","397.53","391.67","-","1.28%"
"Sep 12, 1994","391.67","394.84","395.36","390.50","-","-0.80%"
"Sep 09, 1994","394.84","400.75","400.75","393.53","-","-1.47%"
"Sep 08, 1994","400.75","397.05","401.43","397.05","-","0.93%"
"Sep 07, 1994","397.05","393.69","398.71","393.41","-","0.85%"
"Sep 06, 1994","393.69","391.41","393.80","390.80","-","0.58%"
"Sep 02, 1994","391.41","391.61","394.19","390.38","-","-0.05%"
"Sep 01, 1994","391.61","397.90","397.90","390.67","-","-1.58%"
"Aug 31, 1994","397.90","401.74","402.87","397.34","-","-0.96%"
"Aug 30, 1994","401.74","398.44","402.29","396.21","-","0.83%"
"Aug 29, 1994","398.44","399.26","402.03","398.21","-","-0.21%"
"Aug 26, 1994","399.26","391.49","401.30","391.49","-","1.98%"
"Aug 25, 1994","391.49","388.44","393.47","387.74","-","0.79%"
"Aug 24, 1994","388.44","386.74","388.76","386.02","-","0.44%"
"Aug 23, 1994","386.74","382.81","389.23","382.81","-","1.03%"
"Aug 22, 1994","382.81","384.12","384.12","381.60","-","-0.34%"
"Aug 19, 1994","384.12","385.63","387.75","382.10","-","-0.39%"
"Aug 18, 1994","385.63","386.90","388.49","383.59","-","-0.33%"
"Aug 17, 1994","386.90","380.53","387.19","380.53","-","1.67%"
"Aug 16, 1994","380.53","377.08","381.14","375.43","-","0.91%"
"Aug 15, 1994","377.08","376.96","379.13","375.38","-","0.03%"
"Aug 12, 1994","376.96","374.49","377.52","374.31","-","0.66%"
"Aug 11, 1994","374.49","373.93","378.54","371.13","-","0.15%"
"Aug 10, 1994","373.93","370.66","374.99","370.45","-","0.88%"
"Aug 09, 1994","370.66","368.87","370.95","367.78","-","0.48%"
"Aug 08, 1994","368.89","367.14","369.23","365.52","-","0.47%"
"Aug 05, 1994","367.15","367.55","367.71","363.81","-","-0.11%"
"Aug 04, 1994","367.55","370.48","372.62","367.17","-","-0.79%"
"Aug 03, 1994","370.48","372.78","373.56","370.48","-","-0.62%"
"Aug 02, 1994","372.78","373.57","376.64","371.76","-","-0.21%"
"Aug 01, 1994","373.58","370.16","373.87","369.90","-","0.92%"
"Jul 29, 1994","370.16","362.14","370.65","362.14","-","2.21%"
"Jul 28, 1994","362.14","361.81","364.18","361.34","-","0.09%"
"Jul 27, 1994","361.81","364.01","364.95","361.59","-","-0.60%"
"Jul 26, 1994","364.01","366.11","366.19","363.01","-","-0.57%"
"Jul 25, 1994","366.11","365.06","366.11","363.61","-","0.29%"
"Jul 22, 1994","365.06","362.85","365.34","361.19","-","0.79%"
"Jul 21, 1994","362.21","359.53","362.32","357.93","-","0.75%"
"Jul 20, 1994","359.53","364.72","364.72","358.16","-","-1.42%"
"Jul 19, 1994","364.72","368.18","368.36","364.48","-","-0.94%"
"Jul 18, 1994","368.18","368.35","368.73","365.78","-","0.26%"
"Jul 15, 1994","367.24","367.65","367.84","366.05","-","-0.08%"
"Jul 14, 1994","367.52","369.14","373.43","366.71","-","-0.44%"
"Jul 13, 1994","369.14","361.31","369.62","361.31","-","2.17%"
"Jul 12, 1994","361.31","358.79","361.67","354.91","-","0.70%"
"Jul 11, 1994","358.79","359.31","361.14","355.21","-","-0.14%"
"Jul 08, 1994","359.31","359.23","362.73","356.55","-","0.02%"
"Jul 07, 1994","359.23","353.62","359.34","352.98","-","1.59%"
"Jul 06, 1994","353.62","356.91","356.91","352.74","-","-0.92%"
"Jul 05, 1994","356.91","360.03","361.02","356.46","-","-0.87%"
"Jul 01, 1994","360.03","360.30","361.73","357.65","-","-0.07%"
"Jun 30, 1994","360.30","362.73","365.51","359.19","-","-0.67%"
"Jun 29, 1994","362.73","362.05","367.23","361.43","-","0.19%"
"Jun 28, 1994","362.05","361.16","365.94","358.16","-","0.25%"
"Jun 27, 1994","361.16","351.76","361.56","350.24","-","2.67%"
"Jun 24, 1994","351.76","353.49","356.59","350.03","-","-0.49%"
"Jun 23, 1994","353.49","363.23","364.57","352.89","-","-2.68%"
"Jun 22, 1994","363.23","360.98","366.68","360.98","-","0.62%"
"Jun 21, 1994","360.98","367.83","367.83","358.07","-","-1.86%"
"Jun 20, 1994","367.83","371.94","371.94","366.61","-","-1.11%"
"Jun 17, 1994","371.94","377.80","377.80","371.51","-","-1.55%"
"Jun 16, 1994","377.80","377.78","378.10","375.63","-","0.01%"
"Jun 15, 1994","377.78","377.38","379.80","376.72","-","0.11%"
"Jun 14, 1994","377.38","371.88","377.90","371.88","-","1.48%"
"Jun 13, 1994","371.88","374.64","375.04","371.61","-","-0.74%"
"Jun 10, 1994","374.64","370.30","375.78","370.30","-","1.17%"
"Jun 09, 1994","370.30","371.00","372.04","368.37","-","-0.19%"
"Jun 08, 1994","371.00","379.99","381.23","369.06","-","-2.37%"
"Jun 07, 1994","379.99","382.80","382.80","378.65","-","-0.73%"
"Jun 06, 1994","382.80","382.78","384.74","381.15","-","0.01%"
"Jun 03, 1994","382.78","380.66","385.16","378.88","-","0.56%"
"Jun 02, 1994","380.66","379.23","381.60","378.54","-","0.38%"
"Jun 01, 1994","379.23","378.85","380.10","374.08","-","0.10%"
"May 31, 1994","378.85","376.81","379.48","374.49","-","0.54%"
"May 27, 1994","376.81","375.80","377.71","373.18","-","0.27%"
"May 26, 1994","375.80","378.24","381.25","374.31","-","-0.65%"
"May 25, 1994","378.24","377.00","379.47","372.96","-","0.33%"
"May 24, 1994","377.00","369.89","377.64","369.89","-","1.92%"
"May 23, 1994","369.89","370.37","372.14","367.94","-","-0.13%"
"May 20, 1994","370.37","371.71","371.71","369.17","-","-0.36%"
"May 19, 1994","371.71","368.59","374.91","368.50","-","0.85%"
"May 18, 1994","368.59","360.49","370.11","360.49","-","2.24%"
"May 17, 1994","360.50","360.49","360.96","353.43","-","0.00%"
"May 16, 1994","360.49","364.82","365.08","359.53","-","-1.19%"
"May 13, 1994","364.82","366.64","366.64","359.29","-","-0.50%"
"May 12, 1994","366.64","365.18","369.27","365.18","-","0.40%"
"May 11, 1994","365.18","370.02","370.31","364.19","-","-1.31%"
"May 10, 1994","370.02","368.00","372.67","368.00","-","0.55%"
"May 09, 1994","368.00","374.57","374.57","367.03","-","-1.75%"
"May 06, 1994","374.57","378.23","378.23","371.00","-","-0.97%"
"May 05, 1994","378.23","377.53","380.17","377.24","-","0.19%"
"May 04, 1994","377.53","377.07","378.84","375.12","-","0.12%"
"May 03, 1994","377.07","379.82","381.31","373.92","-","-0.72%"
"May 02, 1994","379.82","373.25","380.62","371.88","-","1.76%"
"Apr 29, 1994","373.25","372.45","374.20","369.35","-","0.21%"
"Apr 28, 1994","372.45","375.46","376.43","372.16","-","-0.80%"
"Apr 26, 1994","375.46","374.79","377.37","373.99","-","0.18%"
"Apr 25, 1994","374.79","369.08","375.53","368.67","-","1.55%"
"Apr 22, 1994","369.08","367.02","371.89","367.02","-","0.56%"
"Apr 21, 1994","367.02","355.38","367.46","355.38","-","3.28%"
"Apr 20, 1994","355.38","357.36","362.03","352.12","-","-0.55%"
"Apr 19, 1994","357.36","360.46","364.51","352.87","-","-0.86%"
"Apr 18, 1994","360.46","366.29","368.44","359.06","-","-1.59%"
"Apr 15, 1994","366.29","365.65","368.29","364.40","-","0.18%"
"Apr 14, 1994","365.65","367.25","370.26","361.85","-","-0.44%"
"Apr 13, 1994","367.25","375.46","377.46","363.70","-","-2.19%"
"Apr 12, 1994","375.46","383.85","383.85","373.62","-","-2.19%"
"Apr 11, 1994","383.85","384.90","385.01","381.75","-","-0.27%"
"Apr 08, 1994","384.90","390.97","391.32","382.64","-","-1.55%"
"Apr 07, 1994","390.97","388.76","391.94","387.34","-","0.57%"
"Apr 06, 1994","388.76","389.31","390.47","384.54","-","-0.14%"
"Apr 05, 1994","389.31","375.42","389.68","375.42","-","3.70%"
"Apr 04, 1994","375.42","382.96","382.96","368.71","-","-1.97%"
"Mar 31, 1994","382.96","380.25","383.77","372.32","-","0.71%"
"Mar 30, 1994","380.25","383.00","386.08","375.74","-","-0.72%"
"Mar 29, 1994","383.00","393.94","395.41","382.81","-","-2.77%"
"Mar 28, 1994","393.92","399.86","401.45","388.45","-","-1.49%"
"Mar 25, 1994","399.86","403.92","405.26","399.63","-","-1.01%"
"Mar 24, 1994","403.92","410.50","410.50","399.83","-","-1.60%"
"Mar 23, 1994","410.50","410.67","413.66","410.49","-","-0.04%"
"Mar 22, 1994","410.67","412.99","413.01","409.49","-","-0.56%"
"Mar 21, 1994","412.99","417.52","417.61","412.76","-","-1.08%"
"Mar 18, 1994","417.52","418.45","418.89","415.32","-","-0.22%"
"Mar 17, 1994","418.45","415.31","418.99","415.31","-","0.76%"
"Mar 16, 1994","415.31","412.83","415.68","412.36","-","0.60%"
"Mar 15, 1994","412.83","412.93","415.07","412.31","-","-0.02%"
"Mar 14, 1994","412.93","409.43","413.60","409.43","-","0.85%"
"Mar 11, 1994","409.43","409.77","410.59","406.95","-","-0.08%"
"Mar 10, 1994","409.77","413.08","414.73","407.32","-","-0.80%"
"Mar 09, 1994","413.08","411.97","414.33","409.24","-","0.27%"
"Mar 08, 1994","411.97","415.30","415.30","410.01","-","-0.80%"
"Mar 07, 1994","415.30","411.99","416.29","411.99","-","0.80%"
"Mar 04, 1994","411.99","408.17","412.97","408.17","-","0.94%"
"Mar 03, 1994","408.17","408.18","411.19","407.39","-","-0.00%"
"Mar 02, 1994","408.18","409.69","409.69","398.30","-","-0.37%"
"Mar 01, 1994","409.69","412.17","414.03","406.36","-","-0.60%"
"Feb 28, 1994","412.17","406.45","413.22","406.45","-","1.41%"
"Feb 25, 1994","406.45","402.79","406.63","402.06","-","0.91%"
"Feb 24, 1994","402.79","408.91","408.91","400.41","-","-1.50%"
"Feb 23, 1994","408.91","410.48","412.37","408.21","-","-0.38%"
"Feb 22, 1994","410.48","407.94","410.81","405.03","-","0.62%"
"Feb 18, 1994","407.94","407.39","408.23","403.03","-","0.14%"
"Feb 17, 1994","407.39","408.74","412.43","405.35","-","-0.33%"
"Feb 16, 1994","408.74","408.28","411.29","407.33","-","0.11%"
"Feb 15, 1994","408.28","405.11","409.17","404.91","-","0.78%"
"Feb 14, 1994","405.11","401.83","405.56","401.83","-","0.82%"
"Feb 11, 1994","401.83","401.31","402.77","398.01","-","0.13%"
"Feb 10, 1994","401.31","403.91","405.95","400.73","-","-0.64%"
"Feb 09, 1994","403.91","401.46","404.61","401.19","-","0.61%"
"Feb 08, 1994","401.46","399.62","402.24","396.91","-","0.46%"
"Feb 07, 1994","399.62","397.48","400.19","392.33","-","0.54%"
"Feb 04, 1994","397.48","410.05","410.08","397.11","-","-3.07%"
"Feb 03, 1994","410.05","411.78","411.78","407.19","-","-0.42%"
"Feb 02, 1994","411.78","410.22","412.44","408.68","-","0.38%"
"Feb 01, 1994","410.22","413.99","413.99","408.96","-","-0.91%"
"Jan 31, 1994","413.99","412.52","415.42","412.26","-","0.36%"
"Jan 28, 1994","412.52","409.93","412.65","409.73","-","0.63%"
"Jan 27, 1994","409.93","407.19","410.11","406.59","-","0.67%"
"Jan 26, 1994","407.19","406.48","408.17","404.65","-","0.17%"
"Jan 25, 1994","406.48","409.23","409.23","403.44","-","-0.67%"
"Jan 24, 1994","409.23","411.59","411.97","407.78","-","-0.57%"
"Jan 21, 1994","411.59","411.53","413.29","409.95","-","0.01%"
"Jan 20, 1994","411.53","406.38","411.60","406.38","-","1.27%"
"Jan 19, 1994","406.38","410.95","410.95","403.67","-","-1.11%"
"Jan 18, 1994","410.95","410.79","411.99","409.53","-","0.04%"
"Jan 17, 1994","410.79","411.75","411.81","409.36","-","-0.23%"
"Jan 14, 1994","411.75","408.00","412.36","408.00","-","0.92%"
"Jan 13, 1994","408.00","408.47","408.47","404.44","-","-0.12%"
"Jan 12, 1994","408.47","407.85","410.58","404.70","-","0.15%"
"Jan 11, 1994","407.85","408.91","409.24","405.59","-","-0.26%"
"Jan 10, 1994","408.91","404.78","409.93","404.55","-","1.02%"
"Jan 07, 1994","404.78","404.21","405.42","399.98","-","0.14%"
"Jan 06, 1994","404.21","401.07","404.56","401.07","-","0.78%"
"Jan 05, 1994","401.07","398.19","401.70","396.70","-","0.72%"
"Jan 04, 1994","398.19","395.53","399.02","394.26","-","0.67%"
"Jan 03, 1994","395.53","395.67","398.26","392.05","-","-0.69%"
"Dec 31, 1993","398.28","397.73","400.55","397.24","-","0.14%"
"Dec 30, 1993","397.73","395.38","398.25","395.11","-","0.59%"
"Dec 29, 1993","395.38","394.74","396.63","393.58","-","0.16%"
"Dec 28, 1993","394.74","391.84","395.02","391.45","-","0.74%"
"Dec 27, 1993","391.84","390.32","392.05","389.74","-","0.39%"
"Dec 23, 1993","390.32","388.40","392.10","388.40","-","0.49%"
"Dec 22, 1993","388.40","388.51","389.26","384.82","-","-0.03%"
"Dec 21, 1993","388.51","389.72","389.72","386.63","-","-0.31%"
"Dec 20, 1993","389.72","389.04","391.05","388.49","-","0.17%"
"Dec 17, 1993","389.04","386.18","389.89","386.18","-","0.74%"
"Dec 16, 1993","386.18","384.94","387.64","384.94","-","0.32%"
"Dec 15, 1993","384.94","382.83","385.19","381.96","-","0.55%"
"Dec 14, 1993","382.83","387.78","388.36","381.84","-","-1.28%"
"Dec 13, 1993","387.78","386.96","388.18","385.11","-","0.21%"
"Dec 10, 1993","386.96","387.25","387.47","385.15","-","-0.07%"
"Dec 09, 1993","387.25","394.81","394.81","386.08","-","-1.91%"
"Dec 08, 1993","394.81","396.99","396.99","392.88","-","-0.55%"
"Dec 07, 1993","396.99","399.00","399.79","395.12","-","-0.50%"
"Dec 06, 1993","399.00","401.77","401.77","392.85","-","-0.69%"
"Dec 03, 1993","401.77","396.17","401.81","396.17","-","1.41%"
"Dec 02, 1993","396.17","392.94","396.17","391.39","-","0.82%"
"Dec 01, 1993","392.94","386.76","394.84","386.76","-","1.60%"
"Nov 30, 1993","386.76","383.19","387.90","380.87","-","0.93%"
"Nov 29, 1993","383.19","386.31","388.49","383.06","-","-0.81%"
"Nov 26, 1993","386.31","385.04","386.80","385.04","-","0.33%"
"Nov 24, 1993","385.04","381.22","386.38","381.22","-","1.00%"
"Nov 23, 1993","381.22","373.37","381.43","373.37","-","2.10%"
"Nov 22, 1993","373.37","380.56","380.56","372.32","-","-1.89%"
"Nov 19, 1993","380.56","381.39","383.27","378.00","-","-0.31%"
"Nov 18, 1993","381.74","385.80","386.57","380.47","-","-1.05%"
"Nov 17, 1993","385.80","393.38","394.78","385.00","-","-1.93%"
"Nov 16, 1993","393.38","391.12","393.88","388.26","-","0.58%"
"Nov 15, 1993","391.12","395.18","395.94","390.79","-","-1.03%"
"Nov 12, 1993","395.18","394.66","396.52","393.70","-","0.13%"
"Nov 11, 1993","394.66","392.99","396.88","392.99","-","0.42%"
"Nov 10, 1993","392.99","385.92","393.19","385.92","-","1.83%"
"Nov 09, 1993","385.92","384.85","391.48","384.85","-","0.28%"
"Nov 08, 1993","384.85","383.63","387.82","380.54","-","0.32%"
"Nov 05, 1993","383.63","377.46","383.99","371.82","-","1.63%"
"Nov 04, 1993","377.46","387.93","387.93","376.50","-","-2.70%"
"Nov 03, 1993","387.93","395.32","396.02","386.24","-","-1.87%"
"Nov 02, 1993","395.32","395.03","396.10","391.10","-","0.07%"
"Nov 01, 1993","395.03","390.99","395.43","390.94","-","1.03%"
"Oct 29, 1993","390.99","389.25","392.08","388.81","-","0.45%"
"Oct 28, 1993","389.25","390.25","392.70","388.05","-","-0.26%"
"Oct 27, 1993","390.25","384.60","390.82","384.40","-","1.47%"
"Oct 26, 1993","384.60","387.40","388.08","382.35","-","-0.72%"
"Oct 25, 1993","387.40","388.19","390.18","383.96","-","-0.20%"
"Oct 22, 1993","388.19","387.36","392.68","386.51","-","0.21%"
"Oct 21, 1993","387.36","383.93","387.50","381.32","-","0.89%"
"Oct 20, 1993","383.93","382.73","385.87","382.03","-","0.31%"
"Oct 19, 1993","382.73","389.85","390.36","380.76","-","-1.83%"
"Oct 18, 1993","389.85","392.45","394.22","389.11","-","-0.66%"
"Oct 15, 1993","392.45","391.99","396.20","390.90","-","0.12%"
"Oct 14, 1993","391.99","386.29","392.96","386.29","-","1.47%"
"Oct 13, 1993","386.30","382.56","386.61","382.06","-","0.98%"
"Oct 12, 1993","382.56","380.65","385.20","380.65","-","0.50%"
"Oct 11, 1993","380.65","381.31","383.82","379.12","-","-0.17%"
"Oct 08, 1993","381.31","378.00","381.36","375.63","-","0.88%"
"Oct 07, 1993","378.00","380.42","380.95","376.62","-","-0.64%"
"Oct 06, 1993","380.42","381.27","384.83","380.10","-","-0.22%"
"Oct 05, 1993","381.27","384.30","386.52","378.44","-","-0.79%"
"Oct 04, 1993","384.30","382.73","384.82","381.35","-","0.39%"
"Oct 01, 1993","382.81","382.71","384.58","381.23","-","0.03%"
"Sep 30, 1993","382.71","386.89","386.89","382.14","-","-1.08%"
"Sep 29, 1993","386.89","386.02","388.33","382.69","-","0.23%"
"Sep 28, 1993","386.02","382.50","386.09","380.83","-","0.92%"
"Sep 27, 1993","382.50","378.04","382.59","378.04","-","1.18%"
"Sep 24, 1993","378.04","377.06","378.46","374.92","-","0.26%"
"Sep 23, 1993","377.06","374.00","378.14","373.86","-","0.82%"
"Sep 22, 1993","374.00","365.64","374.78","365.64","-","2.29%"
"Sep 21, 1993","365.64","367.45","369.75","362.31","-","-0.49%"
"Sep 20, 1993","367.45","366.19","371.07","366.19","-","0.34%"
"Sep 17, 1993","366.19","365.74","368.06","362.42","-","0.12%"
"Sep 16, 1993","365.74","367.32","367.32","364.91","-","-0.43%"
"Sep 15, 1993","367.32","364.19","367.42","362.40","-","0.86%"
"Sep 14, 1993","364.19","367.59","367.59","360.13","-","-0.92%"
"Sep 13, 1993","367.59","370.63","371.75","367.38","-","-0.82%"
"Sep 10, 1993","370.63","368.30","371.89","368.12","-","0.63%"
"Sep 09, 1993","368.30","364.85","369.83","364.85","-","0.95%"
"Sep 08, 1993","364.85","366.68","366.68","358.02","-","-0.50%"
"Sep 07, 1993","366.68","373.70","373.80","365.45","-","-1.88%"
"Sep 03, 1993","373.70","374.56","374.62","371.90","-","-0.23%"
"Sep 02, 1993","374.56","374.16","376.98","373.38","-","0.11%"
"Sep 01, 1993","374.16","372.65","375.30","371.50","-","0.41%"
"Aug 31, 1993","372.65","369.31","372.88","369.31","-","0.90%"
"Aug 30, 1993","369.31","366.50","370.89","366.50","-","0.77%"
"Aug 27, 1993","366.50","364.67","367.04","363.48","-","0.50%"
"Aug 26, 1993","364.67","367.95","367.95","360.70","-","-0.89%"
"Aug 25, 1993","367.95","371.00","372.20","366.40","-","-0.82%"
"Aug 24, 1993","371.00","370.49","372.17","369.07","-","0.14%"
"Aug 23, 1993","370.49","370.87","372.17","368.74","-","-0.10%"
"Aug 20, 1993","370.87","370.26","371.40","368.56","-","0.16%"
"Aug 19, 1993","370.26","375.81","375.81","369.80","-","-1.48%"
"Aug 18, 1993","375.81","374.16","379.64","374.16","-","0.44%"
"Aug 17, 1993","374.16","370.60","374.40","369.88","-","0.96%"
"Aug 16, 1993","370.60","360.45","370.73","360.45","-","2.82%"
"Aug 13, 1993","360.45","359.40","361.03","358.44","-","0.29%"
"Aug 12, 1993","359.40","359.63","362.72","356.94","-","-0.09%"
"Aug 11, 1993","359.74","358.64","360.68","358.64","-","0.31%"
"Aug 10, 1993","358.64","362.30","363.10","358.38","-","-1.01%"
"Aug 09, 1993","362.30","363.14","365.37","361.06","-","-0.23%"
"Aug 06, 1993","363.14","362.41","364.83","361.57","-","0.20%"
"Aug 05, 1993","362.41","360.12","362.57","360.12","-","0.64%"
"Aug 04, 1993","360.12","356.23","360.74","355.11","-","1.09%"
"Aug 03, 1993","356.23","355.25","357.41","354.99","-","0.28%"
"Aug 02, 1993","355.25","352.87","356.62","352.87","-","0.67%"
"Jul 30, 1993","352.87","357.33","357.33","350.75","-","-1.25%"
"Jul 29, 1993","357.33","356.81","359.64","356.50","-","0.15%"
"Jul 28, 1993","356.81","352.01","357.36","351.87","-","1.36%"
"Jul 27, 1993","352.01","356.40","356.82","350.87","-","-1.23%"
"Jul 26, 1993","356.40","353.20","357.98","353.07","-","0.91%"
"Jul 23, 1993","353.20","348.35","354.62","348.35","-","1.39%"
"Jul 22, 1993","348.35","352.63","354.43","347.14","-","-1.21%"
"Jul 21, 1993","352.63","355.76","355.76","350.98","-","-0.88%"
"Jul 20, 1993","355.76","349.06","356.33","349.06","-","1.92%"
"Jul 19, 1993","349.06","351.07","351.39","346.51","-","-0.57%"
"Jul 16, 1993","351.07","360.46","360.46","350.11","-","-2.61%"
"Jul 15, 1993","360.46","363.74","363.74","359.98","-","-0.90%"
"Jul 14, 1993","363.74","361.98","366.32","360.11","-","0.49%"
"Jul 13, 1993","361.98","362.87","364.50","361.12","-","-0.25%"
"Jul 12, 1993","362.87","362.46","365.15","360.75","-","0.11%"
"Jul 09, 1993","362.46","360.70","362.88","358.32","-","0.49%"
"Jul 08, 1993","360.70","357.87","361.30","356.93","-","0.79%"
"Jul 07, 1993","357.87","360.80","360.80","355.78","-","-0.81%"
"Jul 06, 1993","360.80","364.21","365.23","359.69","-","-0.94%"
"Jul 02, 1993","364.21","363.73","364.80","361.37","-","0.13%"
"Jul 01, 1993","363.73","366.12","366.51","361.70","-","-0.65%"
"Jun 30, 1993","366.12","365.96","369.78","365.38","-","0.04%"
"Jun 29, 1993","365.96","368.45","369.82","364.79","-","-0.68%"
"Jun 28, 1993","368.45","362.23","368.45","362.23","-","1.72%"
"Jun 25, 1993","362.23","357.82","363.63","357.82","-","1.23%"
"Jun 24, 1993","357.82","354.94","358.60","352.75","-","0.81%"
"Jun 23, 1993","354.94","356.20","357.54","353.70","-","-0.35%"
"Jun 22, 1993","356.20","357.87","359.14","355.38","-","-0.47%"
"Jun 21, 1993","357.87","357.96","358.68","355.00","-","-0.03%"
"Jun 18, 1993","357.96","364.01","365.77","357.96","-","-1.66%"
"Jun 17, 1993","364.01","365.01","365.86","362.25","-","-0.27%"
"Jun 16, 1993","365.01","366.98","368.38","362.15","-","-0.54%"
"Jun 15, 1993","366.98","367.14","369.56","366.51","-","-0.04%"
"Jun 14, 1993","367.14","363.07","367.93","363.07","-","1.12%"
"Jun 11, 1993","363.07","359.55","364.11","359.55","-","0.98%"
"Jun 10, 1993","359.55","360.25","360.56","356.44","-","-0.19%"
"Jun 09, 1993","360.25","360.74","363.23","358.13","-","-0.14%"
"Jun 08, 1993","360.74","364.36","364.36","359.00","-","-0.99%"
"Jun 07, 1993","364.36","368.62","371.77","364.32","-","-1.16%"
"Jun 04, 1993","368.62","372.06","372.06","367.99","-","-0.92%"
"Jun 03, 1993","372.06","372.69","373.44","369.38","-","-0.17%"
"Jun 02, 1993","372.69","372.53","374.92","370.38","-","0.04%"
"Jun 01, 1993","372.53","368.11","374.69","368.11","-","1.20%"
"May 28, 1993","368.11","372.73","372.73","364.26","-","-1.24%"
"May 27, 1993","372.73","374.35","376.53","371.85","-","-0.43%"
"May 26, 1993","374.35","366.22","374.40","365.31","-","2.22%"
"May 25, 1993","366.22","367.09","367.09","363.88","-","-0.24%"
"May 24, 1993","367.09","366.67","369.61","363.31","-","0.11%"
"May 21, 1993","366.67","370.46","370.46","364.51","-","-1.02%"
"May 20, 1993","370.45","364.68","370.89","364.68","-","1.58%"
"May 19, 1993","364.68","356.00","365.21","354.84","-","2.44%"
"May 18, 1993","356.00","352.67","356.12","352.67","-","0.94%"
"May 17, 1993","352.67","349.81","353.11","349.52","-","0.82%"
"May 14, 1993","349.80","347.73","350.05","346.82","-","0.60%"
"May 13, 1993","347.71","350.96","350.96","345.69","-","-0.93%"
"May 12, 1993","350.96","353.00","353.11","350.34","-","-0.58%"
"May 11, 1993","353.00","354.85","354.85","351.52","-","-0.52%"
"May 10, 1993","354.85","353.23","356.52","353.23","-","0.46%"
"May 07, 1993","353.23","351.71","354.25","350.94","-","0.43%"
"May 06, 1993","351.71","355.35","356.76","351.01","-","-1.02%"
"May 05, 1993","355.35","353.28","357.13","350.87","-","0.59%"
"May 04, 1993","353.28","344.97","353.73","344.97","-","2.41%"
"May 03, 1993","344.97","339.94","345.27","339.94","-","1.48%"
"Apr 30, 1993","339.94","338.98","344.38","338.98","-","0.28%"
"Apr 29, 1993","338.98","339.66","339.66","334.94","-","-0.20%"
"Apr 28, 1993","339.66","334.60","339.93","334.60","-","1.51%"
"Apr 27, 1993","334.60","327.28","334.82","327.28","-","2.24%"
"Apr 26, 1993","327.28","333.66","334.45","326.56","-","-1.91%"
"Apr 23, 1993","333.66","338.48","338.94","332.81","-","-1.42%"
"Apr 22, 1993","338.48","340.19","343.77","337.84","-","-0.50%"
"Apr 21, 1993","340.19","339.06","341.42","336.85","-","0.33%"
"Apr 20, 1993","339.06","337.45","339.57","334.62","-","0.48%"
"Apr 19, 1993","337.45","340.65","341.39","332.92","-","-0.94%"
"Apr 16, 1993","340.65","343.89","345.24","340.38","-","-0.94%"
"Apr 15, 1993","343.89","346.49","346.49","343.07","-","-0.75%"
"Apr 14, 1993","346.49","345.87","347.07","343.78","-","0.18%"
"Apr 13, 1993","345.87","349.00","351.82","345.71","-","-0.90%"
"Apr 12, 1993","349.00","341.56","349.73","341.56","-","2.18%"
"Apr 08, 1993","341.56","345.19","345.24","340.44","-","-1.05%"
"Apr 07, 1993","345.19","340.56","345.43","339.52","-","1.36%"
"Apr 06, 1993","340.56","344.70","347.73","340.06","-","-1.20%"
"Apr 05, 1993","344.70","341.18","345.18","339.18","-","1.03%"
"Apr 02, 1993","341.18","354.33","354.33","341.14","-","-3.71%"
"Apr 01, 1993","354.33","359.42","360.75","353.48","-","-1.42%"
"Mar 31, 1993","359.42","357.72","363.18","357.72","-","0.48%"
"Mar 30, 1993","357.72","351.40","357.72","351.40","-","1.80%"
"Mar 29, 1993","351.40","352.64","355.08","351.01","-","-0.35%"
"Mar 26, 1993","352.64","354.38","356.40","351.38","-","-0.49%"
"Mar 25, 1993","354.38","348.50","355.02","348.50","-","1.69%"
"Mar 24, 1993","348.50","348.13","350.04","345.43","-","0.11%"
"Mar 23, 1993","348.13","349.42","353.00","347.81","-","-0.37%"
"Mar 22, 1993","349.42","351.55","351.55","346.20","-","-0.61%"
"Mar 19, 1993","351.56","355.50","357.92","351.46","-","-1.11%"
"Mar 18, 1993","355.50","355.65","358.62","355.32","-","-0.04%"
"Mar 17, 1993","355.65","363.61","363.61","354.87","-","-2.19%"
"Mar 16, 1993","363.61","364.31","366.54","363.11","-","-0.19%"
"Mar 15, 1993","364.31","362.65","365.06","362.25","-","0.46%"
"Mar 12, 1993","362.65","361.74","363.09","356.44","-","0.25%"
"Mar 11, 1993","361.74","361.26","364.66","361.00","-","0.13%"
"Mar 10, 1993","361.26","359.40","361.68","358.25","-","0.52%"
