"Date","Price","Open","High","Low","Vol.","Change %"
"Sep 10, 2013","151.79","151.47","151.82","151.10","7.92M","0.88%"
"Sep 09, 2013","150.47","149.50","150.78","149.48","4.41M","0.93%"
"Sep 06, 2013","149.09","149.70","149.97","147.77","9.00M","-0.02%"
"Sep 05, 2013","149.12","149.18","149.71","149.02","6.02M","-0.04%"
"Sep 04, 2013","149.18","148.02","149.41","147.82","4.58M","0.72%"
"Sep 03, 2013","148.11","148.88","149.20","147.61","5.43M","0.18%"
"Aug 30, 2013","147.85","148.42","148.42","147.43","6.33M","-0.27%"
"Aug 29, 2013","148.25","148.02","148.98","147.82","4.70M","0.14%"
"Aug 28, 2013","148.04","147.42","148.44","147.37","4.84M","0.37%"
"Aug 27, 2013","147.50","148.19","148.74","147.41","11.44M","-1.15%"
"Aug 26, 2013","149.21","149.83","150.27","149.19","5.77M","-0.41%"
"Aug 23, 2013","149.83","149.59","150.01","149.06","9.60M","0.29%"
"Aug 22, 2013","149.40","148.86","149.61","148.77","4.23M","0.51%"
"Aug 21, 2013","148.64","149.44","149.92","148.50","9.51M","-0.74%"
"Aug 20, 2013","149.75","149.91","150.41","149.56","3.85M","0.01%"
"Aug 19, 2013","149.74","150.30","150.72","149.66","4.18M","-0.50%"
"Aug 16, 2013","150.50","150.58","151.06","150.19","7.04M","-0.41%"
"Aug 15, 2013","151.12","152.10","152.10","150.97","10.03M","-1.43%"
"Aug 14, 2013","153.32","154.27","154.43","153.11","6.38M","-0.73%"
"Aug 13, 2013","154.44","154.42","154.97","153.34","4.75M","0.27%"
"Aug 12, 2013","154.03","153.45","154.30","153.35","3.70M","-0.05%"
"Aug 09, 2013","154.11","154.49","154.95","153.33","4.55M","-0.37%"
"Aug 08, 2013","154.69","155.33","155.45","153.99","5.07M","0.10%"
"Aug 07, 2013","154.54","154.32","154.75","154.01","4.34M","-0.20%"
"Aug 06, 2013","154.85","155.37","155.38","154.41","3.59M","-0.60%"
"Aug 05, 2013","155.79","155.91","156.01","155.50","3.08M","-0.26%"
"Aug 02, 2013","156.20","155.47","156.24","155.23","3.63M","0.20%"
"Aug 01, 2013","155.89","155.89","156.16","155.67","4.87M","0.68%"
"Jul 31, 2013","154.84","155.12","156.03","154.56","11.79M","-0.05%"
"Jul 30, 2013","154.91","155.40","155.58","154.42","4.21M","-0.01%"
"Jul 29, 2013","154.93","154.86","155.14","154.45","2.59M","-0.15%"
"Jul 26, 2013","155.16","154.48","155.25","153.67","3.86M","0.03%"
"Jul 25, 2013","155.12","154.54","155.25","154.20","5.48M","0.01%"
"Jul 24, 2013","155.10","155.61","155.70","154.61","3.90M","-0.17%"
"Jul 23, 2013","155.36","155.57","155.67","155.08","3.39M","0.16%"
"Jul 22, 2013","155.11","155.12","155.42","154.81","3.17M","-0.01%"
"Jul 19, 2013","155.12","154.88","155.14","154.57","4.83M","-0.14%"
"Jul 18, 2013","155.34","154.98","155.74","154.56","6.83M","0.58%"
"Jul 17, 2013","154.44","154.64","154.85","154.18","6.51M","0.09%"
"Jul 16, 2013","154.30","154.60","154.74","153.93","3.60M","-0.22%"
"Jul 15, 2013","154.64","154.56","154.87","154.33","2.75M","0.30%"
"Jul 12, 2013","154.17","154.42","154.76","153.89","6.35M","-0.14%"
"Jul 11, 2013","154.38","154.35","154.62","153.71","5.86M","1.09%"
"Jul 10, 2013","152.71","152.77","153.29","152.36","6.13M","-0.05%"
"Jul 09, 2013","152.79","152.71","152.99","152.22","5.20M","0.51%"
"Jul 08, 2013","152.02","151.78","152.43","151.68","4.92M","0.66%"
"Jul 05, 2013","151.02","150.72","151.09","149.41","5.53M","0.99%"
"Jul 03, 2013","149.54","148.42","149.98","148.25","2.60M","0.41%"
"Jul 02, 2013","148.93","149.15","150.21","148.40","4.87M","-0.33%"
"Jul 01, 2013","149.42","149.52","150.50","149.22","4.90M","0.59%"
"Jun 28, 2013","148.55","149.32","150.03","148.47","6.72M","-0.90%"
"Jun 27, 2013","149.90","149.69","150.42","149.55","6.59M","0.75%"
"Jun 26, 2013","148.79","148.30","149.07","147.97","6.33M","1.01%"
"Jun 25, 2013","147.30","147.41","147.80","146.62","7.59M","0.70%"
"Jun 24, 2013","146.28","146.33","147.43","145.17","14.13M","-0.98%"
"Jun 21, 2013","147.73","148.03","148.28","146.53","10.97M","0.10%"
"Jun 20, 2013","147.58","149.84","149.88","147.29","14.31M","-2.32%"
"Jun 19, 2013","151.09","152.94","153.22","151.05","9.15M","-1.31%"
"Jun 18, 2013","153.10","151.96","153.36","151.92","4.81M","0.87%"
"Jun 17, 2013","151.78","151.63","152.58","151.05","6.69M","0.74%"
"Jun 14, 2013","150.66","151.60","152.01","150.39","4.64M","-0.72%"
"Jun 13, 2013","151.76","149.74","151.99","149.48","6.21M","1.27%"
"Jun 12, 2013","149.86","152.18","152.35","149.70","6.90M","-0.89%"
"Jun 11, 2013","151.20","151.08","152.42","150.70","7.01M","-0.66%"
"Jun 10, 2013","152.21","152.79","152.88","151.98","4.92M","-0.07%"
"Jun 07, 2013","152.32","151.16","152.44","150.70","8.09M","1.38%"
"Jun 06, 2013","150.25","149.38","150.27","148.31","15.16M","0.63%"
"Jun 05, 2013","149.31","151.22","151.43","149.29","9.43M","-1.54%"
"Jun 04, 2013","151.64","152.26","152.91","150.82","7.96M","-0.44%"
"Jun 03, 2013","152.31","151.54","152.36","151.10","10.86M","0.80%"
"May 31, 2013","151.10","152.61","153.73","150.90","7.43M","-1.31%"
"May 30, 2013","153.10","152.86","153.80","152.60","8.23M","0.17%"
"May 29, 2013","152.84","153.02","153.25","152.02","7.91M","-0.68%"
"May 28, 2013","153.88","154.21","154.98","153.48","9.38M","0.73%"
"May 24, 2013","152.77","152.16","152.82","151.73","4.54M","0.00%"
"May 23, 2013","152.77","151.67","153.24","151.55","10.48M","-0.05%"
"May 22, 2013","152.84","153.71","155.14","152.35","12.81M","-0.44%"
"May 21, 2013","153.51","153.28","154.02","152.89","5.74M","0.31%"
"May 20, 2013","153.04","153.04","153.56","152.82","4.46M","-0.07%"
"May 17, 2013","153.14","152.42","153.24","152.21","5.50M","0.45%"
"May 16, 2013","152.45","152.64","153.11","152.24","8.20M","-0.22%"
"May 15, 2013","152.78","151.88","153.11","151.86","5.77M","0.43%"
"May 14, 2013","152.13","150.88","152.17","150.86","5.55M","0.84%"
"May 13, 2013","150.86","150.75","151.01","150.48","3.84M","-0.12%"
"May 10, 2013","151.04","150.91","151.10","150.29","4.14M","0.13%"
"May 09, 2013","150.84","150.90","151.37","150.39","3.95M","-0.07%"
"May 08, 2013","150.94","150.13","150.96","150.10","4.09M","0.45%"
"May 07, 2013","150.26","149.77","150.28","149.44","5.36M","0.56%"
"May 06, 2013","149.43","149.36","149.60","149.14","3.11M","0.05%"
"May 03, 2013","149.36","149.26","149.82","149.20","5.93M","0.95%"
"May 02, 2013","147.96","147.12","148.05","146.91","4.34M","0.83%"
"May 01, 2013","146.74","147.56","147.81","146.58","5.37M","-0.86%"
"Apr 30, 2013","148.02","147.87","148.11","147.05","8.07M","0.11%"
"Apr 29, 2013","147.86","147.20","148.15","146.91","6.13M","0.67%"
"Apr 26, 2013","146.88","146.55","147.15","146.52","3.24M","0.08%"
"Apr 25, 2013","146.76","146.64","147.42","146.36","4.16M","0.21%"
"Apr 24, 2013","146.45","147.02","147.21","146.39","4.97M","-0.24%"
"Apr 23, 2013","146.80","146.13","146.90","145.15","10.44M","1.02%"
"Apr 22, 2013","145.32","145.38","145.57","144.24","11.71M","0.12%"
"Apr 19, 2013","145.14","144.71","145.21","144.36","6.03M","-0.03%"
"Apr 18, 2013","145.18","146.10","146.12","144.77","8.28M","-0.53%"
"Apr 17, 2013","145.95","146.55","146.60","145.37","10.76M","-0.96%"
"Apr 16, 2013","147.36","146.98","147.39","146.37","6.98M","1.06%"
"Apr 15, 2013","145.81","147.90","147.93","145.72","14.18M","-1.76%"
"Apr 12, 2013","148.42","147.99","148.46","147.68","8.71M","0.01%"
"Apr 11, 2013","148.40","147.82","148.66","147.63","6.98M","0.42%"
"Apr 10, 2013","147.78","146.98","148.06","146.96","7.95M","0.87%"
"Apr 09, 2013","146.51","146.08","146.96","145.75","5.49M","0.38%"
"Apr 08, 2013","145.95","145.32","145.95","144.76","3.86M","0.44%"
"Apr 05, 2013","145.31","144.18","145.51","144.05","7.31M","-0.32%"
"Apr 04, 2013","145.77","145.36","145.98","145.09","7.52M","0.43%"
"Apr 03, 2013","145.14","146.24","146.47","144.95","7.66M","-0.77%"
"Apr 02, 2013","146.27","145.87","146.50","145.78","5.67M","0.63%"
"Apr 01, 2013","145.35","145.30","145.73","144.97","8.62M","0.02%"
"Mar 28, 2013","145.32","145.01","145.53","144.84","4.35M","0.25%"
"Mar 27, 2013","144.96","144.35","145.09","144.06","4.13M","-0.22%"
"Mar 26, 2013","145.28","144.67","145.29","144.63","4.88M","0.74%"
"Mar 25, 2013","144.21","145.09","145.32","143.60","9.60M","-0.48%"
"Mar 22, 2013","144.90","144.31","144.94","144.28","5.03M","0.70%"
"Mar 21, 2013","143.89","144.12","144.59","143.49","6.08M","-0.64%"
"Mar 20, 2013","144.81","144.86","145.15","144.59","5.92M","0.35%"
"Mar 19, 2013","144.30","144.51","144.83","143.48","9.30M","0.09%"
"Mar 18, 2013","144.17","143.85","144.88","143.70","5.51M","-0.45%"
"Mar 15, 2013","144.82","144.82","144.89","144.39","10.84M","-0.35%"
"Mar 14, 2013","145.33","144.81","145.35","144.76","5.37M","0.60%"
"Mar 13, 2013","144.46","144.44","144.71","144.09","4.32M","0.04%"
"Mar 12, 2013","144.40","144.29","144.70","144.03","5.17M","0.03%"
"Mar 11, 2013","144.36","143.73","144.36","143.61","4.37M","0.42%"
"Mar 08, 2013","143.76","143.95","144.02","143.21","5.68M","0.43%"
"Mar 07, 2013","143.14","142.98","143.39","142.90","3.69M","0.21%"
"Mar 06, 2013","142.84","142.91","143.07","142.49","4.49M","0.35%"
"Mar 05, 2013","142.34","141.69","142.68","141.69","7.96M","0.90%"
"Mar 04, 2013","141.07","140.36","141.10","140.10","3.62M","0.23%"
"Mar 01, 2013","140.74","139.89","140.90","139.17","6.51M","0.33%"
"Feb 28, 2013","140.28","140.45","141.31","140.18","11.40M","-0.23%"
"Feb 27, 2013","140.60","138.74","140.87","138.64","7.41M","1.31%"
"Feb 26, 2013","138.78","138.35","138.96","137.98","9.24M","0.81%"
"Feb 25, 2013","137.66","140.33","140.59","137.60","10.03M","-1.54%"
"Feb 22, 2013","139.81","139.24","139.83","138.86","4.16M","0.94%"
"Feb 21, 2013","138.51","138.65","138.88","138.06","7.52M","-0.27%"
"Feb 20, 2013","138.88","140.00","140.28","138.88","5.98M","-0.78%"
"Feb 19, 2013","139.97","139.56","140.16","139.52","3.95M","0.37%"
"Feb 15, 2013","139.45","139.51","139.71","138.75","6.11M","-0.29%"
"Feb 14, 2013","139.86","139.38","139.96","139.26","3.05M","-0.01%"
"Feb 13, 2013","139.87","140.23","140.36","139.50","3.39M","-0.13%"
"Feb 12, 2013","140.05","139.59","140.21","139.51","3.50M","0.38%"
"Feb 11, 2013","139.52","139.62","139.68","139.21","2.54M","-0.15%"
"Feb 08, 2013","139.73","139.37","140.03","139.37","3.57M","0.32%"
"Feb 07, 2013","139.29","139.59","139.64","138.32","6.64M","-0.21%"
"Feb 06, 2013","139.58","138.88","139.70","138.88","3.12M","0.14%"
"Feb 05, 2013","139.39","139.24","139.85","139.21","5.82M","0.59%"
"Feb 04, 2013","138.57","138.81","138.98","138.36","6.54M","-0.84%"
"Feb 01, 2013","139.74","139.29","139.89","139.04","5.24M","0.96%"
"Jan 31, 2013","138.41","138.76","140.22","138.32","3.94M","-0.25%"
"Jan 30, 2013","138.76","139.23","139.37","138.67","5.50M","-0.34%"
"Jan 29, 2013","139.23","138.44","139.38","138.44","3.95M","0.42%"
"Jan 28, 2013","138.65","138.85","138.88","138.30","3.17M","0.02%"
"Jan 25, 2013","138.62","138.39","138.63","138.04","4.46M","0.43%"
"Jan 24, 2013","138.02","137.59","138.49","137.57","6.29M","0.41%"
"Jan 23, 2013","137.46","137.19","137.63","137.14","6.40M","0.53%"
"Jan 22, 2013","136.74","136.13","136.77","135.92","4.55M","0.48%"
"Jan 18, 2013","136.09","135.81","136.16","135.42","4.92M","0.19%"
"Jan 17, 2013","135.83","135.37","136.19","135.23","6.23M","0.70%"
"Jan 16, 2013","134.89","134.62","135.05","134.54","3.20M","-0.14%"
"Jan 15, 2013","135.08","134.29","135.26","134.24","2.97M","0.14%"
"Jan 14, 2013","134.89","134.66","135.00","134.40","4.30M","0.13%"
"Jan 11, 2013","134.72","134.46","134.80","134.21","4.51M","0.13%"
"Jan 10, 2013","134.54","134.20","134.58","133.62","6.00M","0.62%"
"Jan 09, 2013","133.71","133.40","133.98","133.40","3.90M","0.49%"
"Jan 08, 2013","133.06","133.32","133.50","132.74","4.27M","-0.34%"
"Jan 07, 2013","133.51","133.69","133.73","133.16","6.12M","-0.41%"
"Jan 04, 2013","134.06","133.70","134.20","133.49","4.76M","0.32%"
"Jan 03, 2013","133.63","133.64","134.05","133.31","8.67M","-0.10%"
"Jan 02, 2013","133.77","132.99","133.86","132.89","9.64M","2.44%"
"Dec 31, 2012","130.58","128.66","130.90","128.54","12.07M","1.17%"
"Dec 28, 2012","129.07","129.82","130.45","128.97","8.57M","-1.17%"
"Dec 27, 2012","130.60","130.94","131.14","129.34","8.31M","-0.16%"
"Dec 26, 2012","130.81","131.29","131.48","130.47","3.98M","-0.12%"
"Dec 24, 2012","130.97","131.29","131.42","130.97","2.00M","-0.62%"
"Dec 21, 2012","131.79","131.06","132.02","130.83","11.50M","-1.05%"
"Dec 20, 2012","133.19","132.57","133.28","132.27","5.54M","0.43%"
"Dec 19, 2012","132.62","133.67","133.70","132.60","5.51M","-0.70%"
"Dec 18, 2012","133.55","132.68","133.73","132.38","6.46M","0.84%"
"Dec 17, 2012","132.44","131.65","132.52","131.63","4.53M","0.75%"
"Dec 14, 2012","131.46","131.70","132.00","131.26","3.11M","-0.27%"
"Dec 13, 2012","131.82","132.53","132.72","131.55","3.84M","-0.52%"
"Dec 12, 2012","132.51","132.98","133.34","132.33","9.55M","0.01%"
"Dec 11, 2012","132.50","132.21","133.12","132.18","4.01M","0.58%"
"Dec 10, 2012","131.74","131.59","132.00","131.57","3.48M","0.14%"
"Dec 07, 2012","131.56","131.30","131.61","130.82","3.99M","0.63%"
"Dec 06, 2012","130.74","130.34","130.80","130.09","4.13M","0.38%"
"Dec 05, 2012","130.24","129.71","130.82","129.16","8.70M","0.66%"
"Dec 04, 2012","129.39","129.61","130.14","129.30","5.76M","-0.12%"
"Dec 03, 2012","129.55","130.69","130.80","129.49","5.82M","-0.42%"
"Nov 30, 2012","130.10","130.25","130.46","129.78","4.98M","-0.03%"
"Nov 29, 2012","130.14","130.23","130.54","129.51","6.11M","0.39%"
"Nov 28, 2012","129.64","128.17","129.75","127.47","7.40M","0.75%"
"Nov 27, 2012","128.68","129.18","129.65","128.51","4.92M","-0.65%"
"Nov 26, 2012","129.52","129.12","129.52","128.79","4.62M","-0.28%"
"Nov 23, 2012","129.89","128.67","129.91","128.66","3.35M","1.36%"
"Nov 21, 2012","128.15","127.65","128.22","127.54","4.59M","0.34%"
"Nov 20, 2012","127.71","127.31","127.87","126.75","7.02M","0.06%"
"Nov 19, 2012","127.63","126.63","127.68","126.51","9.55M","1.62%"
"Nov 16, 2012","125.60","125.25","125.77","124.42","9.35M","0.07%"
"Nov 15, 2012","125.51","125.57","126.05","125.01","7.66M","-0.20%"
"Nov 14, 2012","125.76","127.82","128.04","125.46","9.48M","-1.39%"
"Nov 13, 2012","127.53","127.41","128.92","127.33","5.41M","-0.40%"
"Nov 12, 2012","128.04","128.19","128.54","127.70","3.76M","0.09%"
"Nov 09, 2012","127.92","127.36","128.79","127.28","6.57M","-0.05%"
"Nov 08, 2012","127.99","129.18","129.68","127.99","8.43M","-0.97%"
"Nov 07, 2012","129.25","131.05","131.05","128.65","18.65M","-2.12%"
"Nov 06, 2012","132.05","131.28","132.63","131.20","4.41M","0.90%"
"Nov 05, 2012","130.87","130.46","131.13","130.11","2.71M","0.15%"
"Nov 02, 2012","130.67","132.56","132.61","130.47","5.14M","-0.99%"
"Nov 01, 2012","131.98","131.02","132.44","130.97","3.81M","1.06%"
"Oct 31, 2012","130.60","131.35","131.59","130.23","3.94M","-0.15%"
"Oct 26, 2012","130.79","130.68","131.22","130.09","4.18M","0.01%"
"Oct 25, 2012","130.78","131.19","131.35","130.09","6.31M","0.21%"
"Oct 24, 2012","130.50","131.00","131.25","130.34","6.10M","-0.18%"
"Oct 23, 2012","130.74","131.60","131.63","130.53","8.96M","-1.77%"
"Oct 22, 2012","133.10","132.93","133.39","132.04","5.59M","-0.01%"
"Oct 19, 2012","133.11","134.80","134.80","132.81","10.44M","-1.66%"
"Oct 18, 2012","135.36","135.26","135.77","135.00","6.31M","-0.05%"
"Oct 17, 2012","135.43","134.95","135.46","134.85","3.82M","0.10%"
"Oct 16, 2012","135.30","134.65","135.36","134.57","5.46M","0.96%"
"Oct 15, 2012","134.02","133.34","134.19","133.06","2.64M","0.67%"
"Oct 12, 2012","133.13","133.26","133.83","132.75","3.27M","0.00%"
"Oct 11, 2012","133.13","133.91","134.10","133.08","3.67M","-0.11%"
"Oct 10, 2012","133.28","134.40","134.45","133.07","10.14M","-0.97%"
"Oct 09, 2012","134.59","135.42","135.74","134.55","6.04M","-0.78%"
"Oct 08, 2012","135.65","135.40","135.86","135.32","2.41M","-0.23%"
"Oct 05, 2012","135.96","136.09","136.44","135.48","4.56M","0.32%"
"Oct 04, 2012","135.52","135.15","135.71","134.96","3.91M","0.62%"
"Oct 03, 2012","134.68","134.75","135.11","134.10","3.32M","0.15%"
"Oct 02, 2012","134.48","135.11","135.38","133.94","6.27M","-0.22%"
"Oct 01, 2012","134.78","134.62","135.69","134.53","4.86M","0.54%"
"Sep 28, 2012","134.05","133.92","134.48","133.36","4.57M","-0.41%"
"Sep 27, 2012","134.60","134.44","134.94","133.85","4.98M","0.52%"
"Sep 26, 2012","133.90","134.37","134.51","133.74","5.45M","-0.33%"
"Sep 25, 2012","134.34","135.53","135.90","134.28","6.29M","-0.72%"
"Sep 24, 2012","135.32","134.92","135.73","134.88","2.71M","-0.11%"
"Sep 21, 2012","135.47","136.21","136.24","135.40","5.32M","-0.35%"
"Sep 20, 2012","135.95","135.20","135.98","135.00","6.95M","0.16%"
"Sep 19, 2012","135.73","135.85","136.24","135.55","3.08M","0.09%"
"Sep 18, 2012","135.61","135.15","135.79","135.15","3.38M","0.06%"
"Sep 17, 2012","135.53","135.57","135.88","135.24","2.61M","-0.24%"
"Sep 14, 2012","135.86","135.62","136.48","135.41","5.19M","0.35%"
"Sep 13, 2012","135.39","133.27","135.71","133.21","6.98M","1.51%"
"Sep 12, 2012","133.37","133.46","133.65","133.08","1.95M","0.21%"
"Sep 11, 2012","133.09","132.60","133.45","132.59","2.82M","0.46%"
"Sep 10, 2012","132.48","132.77","133.16","132.42","2.30M","-0.35%"
"Sep 07, 2012","132.94","132.89","133.09","132.57","4.83M","0.09%"
"Sep 06, 2012","132.82","131.16","132.83","131.16","5.56M","1.88%"
"Sep 05, 2012","130.37","130.37","130.83","130.04","2.83M","0.11%"
"Sep 04, 2012","130.23","130.74","130.80","129.63","4.11M","-0.50%"
"Aug 31, 2012","130.88","130.64","131.40","130.04","5.45M","0.74%"
"Aug 30, 2012","129.92","130.38","130.39","129.65","4.12M","-0.76%"
"Aug 29, 2012","130.92","130.87","131.28","130.63","2.40M","0.05%"
"Aug 28, 2012","130.86","130.75","131.30","130.60","3.03M","-0.15%"
"Aug 27, 2012","131.06","131.42","131.57","130.95","1.81M","-0.24%"
"Aug 24, 2012","131.38","130.21","131.56","130.06","4.20M","0.77%"
"Aug 23, 2012","130.38","131.26","131.29","130.20","4.16M","-0.83%"
"Aug 22, 2012","131.47","131.57","131.80","130.94","4.50M","-0.23%"
"Aug 21, 2012","131.77","132.57","133.02","131.57","4.09M","-0.46%"
"Aug 20, 2012","132.38","132.19","132.47","131.99","2.27M","-0.03%"
"Aug 17, 2012","132.42","132.49","132.52","132.15","3.75M","-0.11%"
"Aug 16, 2012","132.57","131.77","132.75","131.50","5.34M","0.65%"
"Aug 15, 2012","131.72","131.51","131.99","131.44","2.84M","0.05%"
"Aug 14, 2012","131.66","132.05","132.16","131.32","3.42M","0.03%"
"Aug 13, 2012","131.62","131.74","131.90","131.02","3.99M","-0.23%"
"Aug 10, 2012","131.93","131.15","131.95","130.79","4.41M","0.27%"
"Aug 09, 2012","131.57","131.50","131.87","131.11","3.36M","0.02%"
"Aug 08, 2012","131.55","130.94","131.84","130.89","3.00M","0.13%"
"Aug 07, 2012","131.38","131.32","131.89","131.29","3.59M","0.37%"
"Aug 06, 2012","130.90","130.94","131.61","130.88","4.57M","0.13%"
"Aug 03, 2012","130.73","130.06","131.07","129.88","7.77M","1.70%"
"Aug 02, 2012","128.54","128.66","129.29","127.51","10.92M","-0.70%"
"Aug 01, 2012","129.45","130.47","130.50","129.18","5.77M","-0.19%"
"Jul 31, 2012","129.69","130.25","130.53","129.69","4.78M","-0.54%"
"Jul 30, 2012","130.40","130.31","130.99","130.12","4.24M","-0.11%"
"Jul 27, 2012","130.54","129.02","130.89","128.98","7.46M","1.52%"
"Jul 26, 2012","128.58","128.17","129.03","127.93","8.07M","1.64%"
"Jul 25, 2012","126.51","126.60","127.04","126.00","3.87M","0.52%"
"Jul 24, 2012","125.86","126.93","127.01","124.94","7.08M","-0.83%"
"Jul 23, 2012","126.91","126.02","127.18","125.53","4.66M","-0.88%"
"Jul 20, 2012","128.04","128.35","128.66","127.81","7.44M","-0.99%"
"Jul 19, 2012","129.32","129.27","129.71","128.81","3.85M","0.28%"
"Jul 18, 2012","128.96","127.49","129.15","127.43","3.10M","0.89%"
"Jul 17, 2012","127.82","127.53","128.15","126.29","3.33M","0.55%"
"Jul 16, 2012","127.12","127.25","127.51","126.75","1.99M","-0.39%"
"Jul 13, 2012","127.62","125.92","127.71","125.86","3.94M","1.63%"
"Jul 12, 2012","125.57","125.21","126.16","124.77","4.41M","-0.27%"
"Jul 11, 2012","125.91","126.43","126.49","125.19","6.84M","-0.35%"
